[2024-04-12 16:28:45,923] [INFO] [real_accelerator.py:191:get_accelerator] Setting ds_accelerator to cuda (auto detect)
LayerExecutionResult[15] with forward: 8.956703, backward: 26.870110
LayerExecutionResult[16] with forward: 8.931133, backward: 26.793399
LayerExecutionResult[17] with forward: 8.980267, backward: 26.940799
LayerExecutionResult[18] with forward: 8.880678, backward: 26.642034
LayerExecutionResult[19] with forward: 8.925892, backward: 26.777676
LayerExecutionResult[20] with forward: 8.794789, backward: 26.384366
LayerExecutionResult[21] with forward: 10.362192, backward: 31.086575
LayerExecutionResult[22] with forward: 8.759024, backward: 26.277072
LayerExecutionResult[23] with forward: 8.725423, backward: 26.176268
LayerExecutionResult[24] with forward: 8.788850, backward: 26.366550
LayerExecutionResult[25] with forward: 8.732168, backward: 26.196506
LayerExecutionResult[26] with forward: 8.874748, backward: 26.624244
LayerExecutionResult[27] with forward: 8.712365, backward: 26.137095
LayerExecutionResult[28] with forward: 10.795904, backward: 32.387716
LayerExecutionResult[29] with forward: 8.807586, backward: 26.422757
LayerExecutionResult[30] with forward: 8.865559, backward: 26.596676
LayerExecutionResult[31] with forward: 8.474078, backward: 25.422233
LayerExecutionResult[32] with forward: 8.873018, backward: 26.619054
LayerExecutionResult[33] with forward: 8.680088, backward: 26.040266
LayerExecutionResult[34] with forward: 8.603823, backward: 25.811471
LayerExecutionResult[35] with forward: 8.889700, backward: 26.669100
LayerExecutionResult[36] with forward: 8.778737, backward: 26.336212
LayerExecutionResult[37] with forward: 8.830600, backward: 26.491801
LayerExecutionResult[38] with forward: 8.919913, backward: 26.759738
LayerExecutionResult[39] with forward: 8.958541, backward: 26.875624
LayerExecutionResult[40] with forward: 8.607955, backward: 25.823864
LayerExecutionResult[41] with forward: 8.557903, backward: 25.673709
LayerExecutionResult[42] with forward: 8.687659, backward: 26.062975
LayerExecutionResult[43] with forward: 8.678859, backward: 26.036577
LayerExecutionResult[44] with forward: 9.463877, backward: 28.391630
LayerExecutionResult[45] with forward: 2.370062, backward: 7.110185
LayerExecutionResult[46] with forward: 2.381964, backward: 7.145892
LayerExecutionResult[47] with forward: 2.365269, backward: 7.095807
LayerExecutionResult[48] with forward: 2.422898, backward: 7.268695
LayerExecutionResult[49] with forward: 2.568054, backward: 7.70416]>]running for 32 stages
finish waiting
StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937
StageExecutionResult[6:10] with 1 devices on node type 0 forward: 82.302351, backward: 246.907047
StageExecutionResult[11:12] with 1 devices on node type 0 forward: 81.425041, backward: 244.275124
StageExecutionResult[13:13] with 1 devices on node type 0 forward: 41.420849, backward: 124.262550
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464
StageExecutionResult[16:16] with 1 devices on node type 0 forward: 40.190098, backward: 120.570297
StageExecutionResult[17:17] with 1 devices on node type 0 forward: 40.411201, backward: 121.233597
StageExecutionResult[18:18] with 1 devices on node type 0 forward: 39.963051, backward: 119.889153
StageExecutionResult[19:19] with 1 devices on node type 0 forward: 40.166515, backward: 120.499542
StageExecutionResult[20:20] with 1 devices on node type 0 forward: 39.576550, backward: 118.729645
StageExecutionResult[21:21] with 1 devices on node type 0 forward: 46.629864, backward: 139.889587
StageExecutionResult[22:23] with 1 devices on node type 0 forward: 78.680012, backward: 236.040031
StageExecutionResult[24:24] with 1 devices on node type 0 forward: 39.549824, backward: 118.649475
StageExecutionResult[25:25] with 1 devices on node type 0 forward: 39.294758, backward: 117.884277
StageExecutionResult[26:26] with 1 devices on node type 0 forward: 39.936367, backward: 119.809097
StageExecutionResult[27:27] with 1 devices on node type 0 forward: 39.205643, backward: 117.616928
StageExecutionResult[28:28] with 1 devices on node type 0 forward: 48.581570, backward: 145.744720
StageExecutionResult[29:29] with 1 devices on node type 0 forward: 39.634136, backward: 118.902405
StageExecutionResult[30:31] with 1 devices on node type 0 forward: 78.028366, backward: 234.085091
StageExecutionResult[32:32] with 1 devices on node type 0 forward: 39.928581, backward: 119.785744
StageExecutionResult[33:34] with 1 devices on node type 0 forward: 77.777603, backward: 233.332817
StageExecutionResult[35:35] with 1 devices on node type 0 forward: 40.003651, backward: 120.010948
StageExecutionResult[36:36] with 1 devices on node type 0 forward: 39.504318, backward: 118.512955
StageExecutionResult[37:37] with 1 devices on node type 0 forward: 39.737701, backward: 119.213104
StageExecutionResult[38:38] with 1 devices on node type 0 forward: 40.139610, backward: 120.418823
StageExecutionResult[39:39] with 1 devices on node type 0 forward: 40.313435, backward: 120.940308
StageExecutionResult[40:40] with 1 devices on node type 0 forward: 38.735798, backward: 116.207390
StageExecutionResult[41:41] with 1 devices on node type 0 forward: 38.510563, backward: 115.531693
StageExecutionResult[42:42] with 1 devices on node type 0 forward: 39.094463, backward: 117.283386
StageExecutionResult[43:43] with 1 devices on node type 0 forward: 39.054867, backward: 117.164597
StageExecutionResult[44:45] with 1 devices on node type 0 forward: 53.252723, backward: 159.758171
StageExecutionResult[46:49] with 1 devices on node type 0 forward: 43.821836, backward: 131.465511
[DEBUG]: layer_execution_results size is 3
[DEBUG]: hetero_node_spec_ is [node#: 6, gpu#: 12, idx: -1, [v_100_16gb[2nodes:4]] [rtx_4090_24gb[2nodes:4]] [a_100_80gb_pcie[2nodes:4]] ]
[DEBUG]: start preprocess!
Available Devices: 
Node Type 0: 4	Node Type 1: 4	Node Type 2: 4	
All Possible Choices: 
[NOTE]: (x, y) means we use x devices to cover y stages
Node Type 0: (1 : 1 stages)	(2 : 2 stages)	
Node Type 1: (1 : 3 stages)	(2 : 6 stages)	
Node Type 2: (1 : 4 stages)	(2 : 9 stages)	
DP States: 
DP[0]: infeasible
DP[1]: Assigned Devices: 1	0	0	Execution Result: <oobleck.DCExecutionResult.[t: 1283.658328, t1: 320.914582, t2: 641.829164, t3: 320.914582, kstar_latency: 320.914582, stages: [StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937,], node_type_indices: 0]>
DP[2]: Assigned Devices: 2	0	0	Execution Result: <oobleck.DCExecutionResult.[t: 1349.651733, t1: 337.412933, t2: 674.825867, t3: 337.412933, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964,], node_type_indices: 0]>
DP[3]: Assigned Devices: 0	1	0	Execution Result: <oobleck.DCExecutionResult.[t: 1301.098860, t1: 325.274715, t2: 650.549430, t3: 325.274715, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036,], node_type_indices: 1]>
DP[4]: Assigned Devices: 0	0	1	Execution Result: <oobleck.DCExecutionResult.[t: 1014.673373, t1: 253.668343, t2: 507.336686, t3: 253.668343, kstar_latency: 253.668343, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257,], node_type_indices: 2]>
DP[5]: infeasible
DP[6]: Assigned Devices: 0	2	0	Execution Result: <oobleck.DCExecutionResult.[t: 1155.071390, t1: 288.767847, t2: 577.535695, t3: 288.767847, kstar_latency: 288.767847, stages: [StageExecutionResult[0:16] with 2 devices on node type 1 forward: 76.925789, backward: 211.842058,], node_type_indices: 1]>
DP[7]: infeasible
DP[8]: infeasible
DP[9]: Assigned Devices: 0	0	2	Execution Result: <oobleck.DCExecutionResult.[t: 1023.484618, t1: 255.871154, t2: 511.742309, t3: 255.871154, kstar_latency: 255.871154, stages: [StageExecutionResult[0:19] with 2 devices on node type 2 forward: 69.570069, backward: 186.301085,], node_type_indices: 2]>
DP[10]: infeasible
DP[11]: infeasible
DP[12]: infeasible
DP[13]: infeasible
DP[14]: infeasible
DP[15]: infeasible
DP[16]: infeasible
DP[17]: infeasible
DP[18]: infeasible
DP[19]: infeasible
DP[20]: infeasible
DP[21]: infeasible
DP[22]: infeasible
DP[23]: infeasible
DP[24]: infeasible
DP[25]: infeasible
DP[26]: infeasible
DP[27]: infeasible
DP[28]: infeasible
DP[29]: infeasible
DP[30]: infeasible
DP[31]: infeasible
DP[32]: infeasible
In DP[1] 
Choice: 1 devices to cover 1 stages
In DP[1] 
Choice: 2 devices to cover 2 stages
In DP[1] 
Choice: 1 devices to cover 3 stages
In DP[1] 
Choice: 2 devices to cover 6 stages
In DP[1] 
Choice: 1 devices to cover 4 stages
In DP[1] 
Choice: 2 devices to cover 9 stages
In DP[2] 
Choice: 1 devices to cover 1 stages
DP[1] + 1 devices to cover 1 stages
Try to Assign Devices: 2	0	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17439.803292, t1: 650.123980, t2: 16460.469913, t3: 329.209398, kstar_latency: 329.209398, stages: [StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937, 
StageExecutionResult[6:10] with 1 devices on node type 0 forward: 82.302351, backward: 246.907047,], node_type_indices: 00]>
DP[2] is updated with 
Assign Devices: 2	0	0	<oobleck.DCExecutionResult.[t: 1349.651733, t1: 337.412933, t2: 674.825867, t3: 337.412933, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964,], node_type_indices: 0]>
In DP[2] 
Choice: 2 devices to cover 2 stages
In DP[2] 
Choice: 1 devices to cover 3 stages
In DP[2] 
Choice: 2 devices to cover 6 stages
In DP[2] 
Choice: 1 devices to cover 4 stages
In DP[2] 
Choice: 2 devices to cover 9 stages
In DP[3] 
Choice: 1 devices to cover 1 stages
DP[2] + 1 devices to cover 1 stages
Try to Assign Devices: 3	0	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17859.459928, t1: 663.113098, t2: 16533.233731, t3: 663.113098, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964, 
StageExecutionResult[11:12] with 1 devices on node type 0 forward: 81.425041, backward: 244.275124,], node_type_indices: 00]>
DP[3] is updated with 
Assign Devices: 0	1	0	<oobleck.DCExecutionResult.[t: 1301.098860, t1: 325.274715, t2: 650.549430, t3: 325.274715, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036,], node_type_indices: 1]>
In DP[3] 
Choice: 2 devices to cover 2 stages
DP[1] + 2 devices to cover 2 stages
Try to Assign Devices: 3	0	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17762.214527, t1: 656.324196, t2: 16770.480717, t3: 335.409614, kstar_latency: 335.409614, stages: [StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937, 
StageExecutionResult[6:12] with 2 devices on node type 0 forward: 85.841112, backward: 249.568502,], node_type_indices: 00]>
DP[3] is updated with 
Assign Devices: 0	1	0	<oobleck.DCExecutionResult.[t: 1301.098860, t1: 325.274715, t2: 650.549430, t3: 325.274715, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036,], node_type_indices: 1]>
In DP[3] 
Choice: 1 devices to cover 3 stages
In DP[3] 
Choice: 2 devices to cover 6 stages
In DP[3] 
Choice: 1 devices to cover 4 stages
In DP[3] 
Choice: 2 devices to cover 9 stages
In DP[4] 
Choice: 1 devices to cover 1 stages
DP[3] + 1 devices to cover 1 stages
Try to Assign Devices: 1	1	0	With Execution Result: <oobleck.DCExecutionResult.[t: 16920.377266, t1: 490.958114, t2: 15938.461037, t3: 490.958114, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036, 
StageExecutionResult[13:13] with 1 devices on node type 0 forward: 41.420849, backward: 124.262550,], node_type_indices: 10]>
DP[4] is updated with 
Assign Devices: 0	0	1	<oobleck.DCExecutionResult.[t: 1014.673373, t1: 253.668343, t2: 507.336686, t3: 253.668343, kstar_latency: 253.668343, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257,], node_type_indices: 2]>
In DP[4] 
Choice: 2 devices to cover 2 stages
DP[2] + 2 devices to cover 2 stages
Try to Assign Devices: 4	0	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17704.702440, t1: 585.734354, t2: 16533.233731, t3: 585.734354, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964, 
StageExecutionResult[11:13] with 2 devices on node type 0 forward: 62.737764, backward: 185.583656,], node_type_indices: 00]>
DP[4] is updated with 
Assign Devices: 0	0	1	<oobleck.DCExecutionResult.[t: 1014.673373, t1: 253.668343, t2: 507.336686, t3: 253.668343, kstar_latency: 253.668343, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257,], node_type_indices: 2]>
In DP[4] 
Choice: 1 devices to cover 3 stages
DP[1] + 1 devices to cover 3 stages
Try to Assign Devices: 1	1	0	With Execution Result: <oobleck.DCExecutionResult.[t: 16913.705661, t1: 594.445569, t2: 15724.814522, t3: 594.445569, kstar_latency: 320.914582, stages: [StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937, 
StageExecutionResult[6:13] with 1 devices on node type 1 forward: 68.382747, backward: 205.148240,], node_type_indices: 01]>
DP[4] is updated with 
Assign Devices: 0	0	1	<oobleck.DCExecutionResult.[t: 1014.673373, t1: 253.668343, t2: 507.336686, t3: 253.668343, kstar_latency: 253.668343, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257,], node_type_indices: 2]>
In DP[4] 
Choice: 2 devices to cover 6 stages
In DP[4] 
Choice: 1 devices to cover 4 stages
In DP[4] 
Choice: 2 devices to cover 9 stages
In DP[5] 
Choice: 1 devices to cover 1 stages
DP[4] + 1 devices to cover 1 stages
Try to Assign Devices: 1	0	1	With Execution Result: <oobleck.DCExecutionResult.[t: 16723.487084, t1: 570.395627, t2: 15836.364174, t3: 316.727283, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464,], node_type_indices: 20]>
DP[5] is updated with 
Assign Devices: 1	0	1	<oobleck.DCExecutionResult.[t: 16723.487084, t1: 570.395627, t2: 15836.364174, t3: 316.727283, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464,], node_type_indices: 20]>
In DP[5] 
Choice: 2 devices to cover 2 stages
DP[3] + 2 devices to cover 2 stages
Try to Assign Devices: 2	1	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17077.011871, t1: 569.275417, t2: 15938.461037, t3: 569.275417, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036, 
StageExecutionResult[13:15] with 2 devices on node type 0 forward: 61.699015, backward: 182.301687,], node_type_indices: 10]>
DP[5] is updated with 
Assign Devices: 1	0	1	<oobleck.DCExecutionResult.[t: 16723.487084, t1: 570.395627, t2: 15836.364174, t3: 316.727283, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464,], node_type_indices: 20]>
In DP[5] 
Choice: 1 devices to cover 3 stages
DP[2] + 1 devices to cover 3 stages
Try to Assign Devices: 2	1	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17746.800163, t1: 606.783216, t2: 16533.233731, t3: 606.783216, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964, 
StageExecutionResult[11:15] with 1 devices on node type 1 forward: 67.342570, backward: 202.027713,], node_type_indices: 01]>
DP[5] is updated with 
Assign Devices: 1	0	1	<oobleck.DCExecutionResult.[t: 16723.487084, t1: 570.395627, t2: 15836.364174, t3: 316.727283, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464,], node_type_indices: 20]>
In DP[5] 
Choice: 2 devices to cover 6 stages
In DP[5] 
Choice: 1 devices to cover 4 stages
DP[1] + 1 devices to cover 4 stages
Try to Assign Devices: 1	0	1	With Execution Result: <oobleck.DCExecutionResult.[t: 16872.119351, t1: 573.652414, t2: 15724.814522, t3: 573.652414, kstar_latency: 320.914582, stages: [StageExecutionResult[0:5] with 1 devices on node type 0 forward: 80.228645, backward: 240.685937, 
StageExecutionResult[6:15] with 1 devices on node type 2 forward: 63.184458, backward: 189.553374,], node_type_indices: 02]>
DP[5] is updated with 
Assign Devices: 1	0	1	<oobleck.DCExecutionResult.[t: 16723.487084, t1: 570.395627, t2: 15836.364174, t3: 316.727283, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464,], node_type_indices: 20]>
In DP[5] 
Choice: 2 devices to cover 9 stages
In DP[6] 
Choice: 1 devices to cover 1 stages
DP[5] + 1 devices to cover 1 stages
Try to Assign Devices: 2	0	1	With Execution Result: <oobleck.DCExecutionResult.[t: 16728.280591, t1: 731.156022, t2: 15519.636890, t3: 477.487679, kstar_latency: 316.727283, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:15] with 1 devices on node type 0 forward: 79.181820, backward: 237.545464, 
StageExecutionResult[16:16] with 1 devices on node type 0 forward: 40.190098, backward: 120.570297,], node_type_indices: 200]>
DP[6] is updated with 
Assign Devices: 0	2	0	<oobleck.DCExecutionResult.[t: 1155.071390, t1: 288.767847, t2: 577.535695, t3: 288.767847, kstar_latency: 288.767847, stages: [StageExecutionResult[0:16] with 2 devices on node type 1 forward: 76.925789, backward: 211.842058,], node_type_indices: 1]>
In DP[6] 
Choice: 2 devices to cover 2 stages
DP[4] + 2 devices to cover 2 stages
Try to Assign Devices: 2	0	1	With Execution Result: <oobleck.DCExecutionResult.[t: 13419.239213, t1: 494.745199, t2: 12429.748816, t3: 494.745199, kstar_latency: 253.668343, stages: [StageExecutionResult[0:13] with 1 devices on node type 2 forward: 63.417086, backward: 190.251257, 
StageExecutionResult[14:16] with 2 devices on node type 0 forward: 60.852467, backward: 180.224388,], node_type_indices: 20]>
DP[6] is updated with 
Assign Devices: 0	2	0	<oobleck.DCExecutionResult.[t: 1155.071390, t1: 288.767847, t2: 577.535695, t3: 288.767847, kstar_latency: 288.767847, stages: [StageExecutionResult[0:16] with 2 devices on node type 1 forward: 76.925789, backward: 211.842058,], node_type_indices: 1]>
In DP[6] 
Choice: 1 devices to cover 3 stages
DP[3] + 1 devices to cover 3 stages
Try to Assign Devices: 0	2	0	With Execution Result: <oobleck.DCExecutionResult.[t: 17017.791186, t1: 539.665074, t2: 15938.461037, t3: 539.665074, kstar_latency: 325.274715, stages: [StageExecutionResult[0:12] with 1 devices on node type 1 forward: 81.318679, backward: 243.956036, 
StageExecutionResult[13:16] with 1 devices on node type 1 forward: 53.597589, backward: 160.792770,], node_type_indices: 11]>
DP[6] is updated with 
Assign Devices: 0	2	0	<oobleck.DCExecutionResult.[t: 1155.071390, t1: 288.767847, t2: 577.535695, t3: 288.767847, kstar_latency: 288.767847, stages: [StageExecutionResult[0:16] with 2 devices on node type 1 forward: 76.925789, backward: 211.842058,], node_type_indices: 1]>
In DP[6] 
Choice: 2 devices to cover 6 stages
In DP[6] 
Choice: 1 devices to cover 4 stages
DP[2] + 1 devices to cover 4 stages
Try to Assign Devices: 2	0	1	With Execution Result: <oobleck.DCExecutionResult.[t: 17638.669039, t1: 552.717654, t2: 16533.233731, t3: 552.717654, kstar_latency: 337.412933, stages: [StageExecutionResult[0:10] with 2 devices on node type 0 forward: 87.440969, backward: 249.971964, 
StageExecutionResult[11:16] with 1 devices on node type 2 forward: 53.826180, backward: 161.478541,], node_type_indices: 02]>
DP[6] is updated with 
